,experiment,cloud,env,env_type,nodes,application,problem_size,metric,value,gpu_count
76,corona/cpu/on-premises,corona,cpu,on-premises,16,lammps,16x16x16,duration,30.0,0
77,corona/cpu/on-premises,corona,cpu,on-premises,16,lammps,16x16x16,cpu_utilization,99.2,0
78,corona/cpu/on-premises,corona,cpu,on-premises,16,lammps,16x16x16,duration,30.0,0
79,corona/cpu/on-premises,corona,cpu,on-premises,16,lammps,16x16x16,cpu_utilization,99.2,0
80,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,duration,80.0,0
81,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,cpu_utilization,99.1,0
82,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,duration,80.0,0
83,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,cpu_utilization,99.1,0
84,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,duration,80.0,0
85,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,cpu_utilization,99.1,0
86,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,duration,80.0,0
87,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,cpu_utilization,99.1,0
88,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,duration,80.0,0
89,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,cpu_utilization,99.1,0
90,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,duration,80.0,0
91,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,cpu_utilization,99.1,0
92,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,duration,80.0,0
93,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,cpu_utilization,99.1,0
94,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,duration,80.0,0
95,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,cpu_utilization,99.1,0
96,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,duration,80.0,0
97,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,cpu_utilization,99.1,0
98,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,duration,80.0,0
99,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,8,lammps,16x16x16,cpu_utilization,99.1,0
100,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,duration,65.0,0
101,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,cpu_utilization,99.2,0
102,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,duration,65.0,0
103,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,cpu_utilization,99.2,0
104,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,duration,65.0,0
105,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,cpu_utilization,99.2,0
106,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,duration,65.0,0
107,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,cpu_utilization,99.2,0
108,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,duration,65.0,0
109,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,cpu_utilization,99.2,0
110,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,duration,65.0,0
111,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,cpu_utilization,99.2,0
112,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,duration,65.0,0
113,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,cpu_utilization,99.2,0
114,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,duration,65.0,0
115,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,cpu_utilization,99.2,0
116,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,duration,65.0,0
117,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,cpu_utilization,99.2,0
118,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,duration,65.0,0
119,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,32,lammps,16x16x16,cpu_utilization,99.2,0
120,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,duration,142.0,0
121,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,cpu_utilization,99.1,0
122,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,duration,142.0,0
123,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,cpu_utilization,99.1,0
124,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,duration,142.0,0
125,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,cpu_utilization,99.1,0
126,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,duration,142.0,0
127,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,cpu_utilization,99.1,0
128,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,duration,142.0,0
129,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,cpu_utilization,99.1,0
130,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,duration,142.0,0
131,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,cpu_utilization,99.1,0
132,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,duration,142.0,0
133,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,cpu_utilization,99.1,0
134,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,duration,142.0,0
135,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,cpu_utilization,99.1,0
136,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,duration,142.0,0
137,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,cpu_utilization,99.1,0
138,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,duration,142.0,0
139,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,4,lammps,16x16x16,cpu_utilization,99.1,0
140,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,duration,117.0,0
141,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,cpu_utilization,99.2,0
142,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,duration,120.0,0
143,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,cpu_utilization,99.2,0
144,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,duration,117.0,0
145,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,cpu_utilization,99.2,0
146,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,duration,117.0,0
147,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,cpu_utilization,99.2,0
148,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,duration,117.0,0
149,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,cpu_utilization,99.2,0
150,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,duration,118.0,0
151,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,cpu_utilization,99.2,0
152,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,duration,118.0,0
153,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,cpu_utilization,99.2,0
154,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,duration,118.0,0
155,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,cpu_utilization,99.2,0
156,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,duration,118.0,0
157,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,cpu_utilization,99.2,0
158,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,duration,118.0,0
159,corona/cpu/usernetes-toss,corona,cpu,usernetes-toss,16,lammps,16x16x16,cpu_utilization,99.2,0
160,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,duration,43.0,0
161,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,cpu_utilization,98.9,0
162,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,duration,44.0,0
163,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,cpu_utilization,98.9,0
164,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,duration,45.0,0
165,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,cpu_utilization,98.9,0
166,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,duration,44.0,0
167,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,cpu_utilization,98.9,0
168,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,duration,44.0,0
169,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,cpu_utilization,98.9,0
170,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,duration,44.0,0
171,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,cpu_utilization,98.9,0
172,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,duration,43.0,0
173,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,cpu_utilization,98.9,0
174,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,duration,44.0,0
175,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,cpu_utilization,99.0,0
176,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,duration,44.0,0
177,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,cpu_utilization,98.9,0
178,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,duration,44.0,0
179,corona/cpu/usernetes,corona,cpu,usernetes,8,lammps,16x16x16,cpu_utilization,98.9,0
180,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,duration,49.0,0
181,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,cpu_utilization,99.1,0
182,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,duration,50.0,0
183,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,cpu_utilization,99.1,0
184,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,duration,49.0,0
185,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,cpu_utilization,99.1,0
186,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,duration,49.0,0
187,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,cpu_utilization,99.1,0
188,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,duration,50.0,0
189,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,cpu_utilization,99.1,0
190,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,duration,50.0,0
191,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,cpu_utilization,99.1,0
192,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,duration,50.0,0
193,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,cpu_utilization,99.1,0
194,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,duration,50.0,0
195,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,cpu_utilization,99.1,0
196,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,duration,49.0,0
197,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,cpu_utilization,99.1,0
198,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,duration,50.0,0
199,corona/cpu/usernetes,corona,cpu,usernetes,32,lammps,16x16x16,cpu_utilization,99.1,0
200,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,duration,72.0,0
201,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,cpu_utilization,98.9,0
202,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,duration,72.0,0
203,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,cpu_utilization,98.9,0
204,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,duration,71.0,0
205,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,cpu_utilization,98.9,0
206,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,duration,72.0,0
207,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,cpu_utilization,98.9,0
208,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,duration,74.0,0
209,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,cpu_utilization,98.9,0
210,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,duration,72.0,0
211,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,cpu_utilization,98.9,0
212,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,duration,72.0,0
213,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,cpu_utilization,98.9,0
214,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,duration,72.0,0
215,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,cpu_utilization,98.9,0
216,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,duration,72.0,0
217,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,cpu_utilization,98.9,0
218,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,duration,72.0,0
219,corona/cpu/usernetes,corona,cpu,usernetes,4,lammps,16x16x16,cpu_utilization,98.9,0
220,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,duration,30.0,0
221,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,cpu_utilization,99.0,0
222,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,duration,31.0,0
223,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,cpu_utilization,99.0,0
224,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,duration,30.0,0
225,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,cpu_utilization,99.0,0
226,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,duration,30.0,0
227,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,cpu_utilization,99.0,0
228,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,duration,30.0,0
229,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,cpu_utilization,99.0,0
230,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,duration,30.0,0
231,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,cpu_utilization,99.0,0
232,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,duration,30.0,0
233,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,cpu_utilization,99.0,0
234,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,duration,31.0,0
235,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,cpu_utilization,99.0,0
236,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,duration,30.0,0
237,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,cpu_utilization,99.0,0
238,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,duration,29.0,0
239,corona/cpu/usernetes,corona,cpu,usernetes,16,lammps,16x16x16,cpu_utilization,99.0,0
240,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,duration,54.0,0
241,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,cpu_utilization,99.2,0
242,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,duration,54.0,0
243,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,cpu_utilization,99.3,0
244,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,duration,54.0,0
245,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,cpu_utilization,99.3,0
246,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,duration,54.0,0
247,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,cpu_utilization,99.2,0
248,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,duration,54.0,0
249,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,cpu_utilization,99.3,0
250,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,duration,54.0,0
251,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,cpu_utilization,99.2,0
252,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,duration,54.0,0
253,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,cpu_utilization,99.3,0
254,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,duration,54.0,0
255,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,cpu_utilization,99.2,0
256,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,duration,54.0,0
257,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,cpu_utilization,99.2,0
258,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,duration,54.0,0
259,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,8,lammps,16x16x16,cpu_utilization,99.2,0
260,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,32,lammps,16x16x16,duration,17.0,0
261,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,32,lammps,16x16x16,cpu_utilization,99.4,0
262,corona/cpu/on-premises-usernetes-pods,corona,cpu,on-premises-usernetes-pods,32,lammps,16x16x16,duration,17.0,0
